material_name,date,storage,next_day_storage
Matches,2023-11-09,25,32.0
Matches,2023-11-10,32,82.0
Matches,2023-11-11,82,54.0
Matches,2023-11-12,54,30.0
Matches,2023-11-13,30,25.0
Matches,2023-11-14,25,17.0
Matches,2023-11-15,17,20.0
Matches,2023-11-16,20,19.0
Matches,2023-11-17,19,16.0
Matches,2023-11-18,16,15.0
Matches,2023-11-19,15,17.0
Matches,2023-11-20,17,17.0
Matches,2023-11-21,17,17.0
Matches,2023-11-22,17,16.0
Matches,2023-11-23,16,16.0
Matches,2023-11-24,16,15.0
Matches,2023-11-25,15,16.0
Matches,2023-11-26,16,17.0
Matches,2023-11-27,17,16.0
Matches,2023-11-28,16,18.0
Matches,2023-11-29,18,19.0
Matches,2023-11-30,19,
Microwave Popcorn,2023-08-01,1,1.0
Microwave Popcorn,2023-08-02,1,1.0
Microwave Popcorn,2023-08-03,1,1.0
Microwave Popcorn,2023-08-04,1,2.0
Microwave Popcorn,2023-08-05,2,1.0
Microwave Popcorn,2023-08-06,1,1.0
Microwave Popcorn,2023-08-07,1,2.0
Microwave Popcorn,2023-08-08,2,2.0
Microwave Popcorn,2023-08-09,2,2.0
Microwave Popcorn,2023-08-10,2,2.0
Microwave Popcorn,2023-08-11,2,2.0
Microwave Popcorn,2023-08-12,2,2.0
Microwave Popcorn,2023-08-13,2,3.0
Microwave Popcorn,2023-08-14,3,3.0
Microwave Popcorn,2023-08-15,3,3.0
Microwave Popcorn,2023-08-16,3,3.0
Microwave Popcorn,2023-08-17,3,3.0
Microwave Popcorn,2023-08-18,3,3.0
Microwave Popcorn,2023-08-19,3,3.0
Microwave Popcorn,2023-08-20,3,4.0
Microwave Popcorn,2023-08-21,4,3.0
Microwave Popcorn,2023-08-22,3,3.0
Microwave Popcorn,2023-08-23,3,4.0
Microwave Popcorn,2023-08-24,4,4.0
Microwave Popcorn,2023-08-25,4,4.0
Microwave Popcorn,2023-08-26,4,4.0
Microwave Popcorn,2023-08-27,4,4.0
Microwave Popcorn,2023-08-28,4,4.0
Microwave Popcorn,2023-08-29,4,5.0
Microwave Popcorn,2023-08-30,5,6.0
Microwave Popcorn,2023-08-31,6,6.0
Microwave Popcorn,2023-09-01,6,8.0
Microwave Popcorn,2023-09-02,8,8.0
Microwave Popcorn,2023-09-03,8,6.0
Microwave Popcorn,2023-09-04,6,5.0
Microwave Popcorn,2023-09-05,5,5.0
Microwave Popcorn,2023-09-06,5,5.0
Microwave Popcorn,2023-09-07,5,5.0
Microwave Popcorn,2023-09-08,5,5.0
Microwave Popcorn,2023-09-09,5,5.0
Microwave Popcorn,2023-09-10,5,4.0
Microwave Popcorn,2023-09-11,4,4.0
Microwave Popcorn,2023-09-12,4,4.0
Microwave Popcorn,2023-09-13,4,4.0
Microwave Popcorn,2023-09-14,4,4.0
Microwave Popcorn,2023-09-15,4,5.0
Microwave Popcorn,2023-09-16,5,5.0
Microwave Popcorn,2023-09-17,5,5.0
Microwave Popcorn,2023-09-18,5,4.0
Microwave Popcorn,2023-09-19,4,4.0
Microwave Popcorn,2023-09-20,4,4.0
Microwave Popcorn,2023-09-21,4,5.0
Microwave Popcorn,2023-09-22,5,6.0
Microwave Popcorn,2023-09-23,6,6.0
Microwave Popcorn,2023-09-24,6,6.0
Microwave Popcorn,2023-09-25,6,5.0
Microwave Popcorn,2023-09-26,5,5.0
Microwave Popcorn,2023-09-27,5,4.0
Microwave Popcorn,2023-09-28,4,4.0
Microwave Popcorn,2023-09-29,4,4.0
Microwave Popcorn,2023-09-30,4,4.0
Microwave Popcorn,2023-10-01,4,4.0
Microwave Popcorn,2023-10-02,4,4.0
Microwave Popcorn,2023-10-03,4,4.0
Microwave Popcorn,2023-10-04,4,6.0
Microwave Popcorn,2023-10-05,6,6.0
Microwave Popcorn,2023-10-06,6,8.0
Microwave Popcorn,2023-10-07,8,8.0
Microwave Popcorn,2023-10-08,8,7.0
Microwave Popcorn,2023-10-09,7,6.0
Microwave Popcorn,2023-10-10,6,5.0
Microwave Popcorn,2023-10-11,5,5.0
Microwave Popcorn,2023-10-12,5,5.0
Microwave Popcorn,2023-10-13,5,6.0
Microwave Popcorn,2023-10-14,6,5.0
Microwave Popcorn,2023-10-15,5,5.0
Microwave Popcorn,2023-10-16,5,4.0
Microwave Popcorn,2023-10-17,4,4.0
Microwave Popcorn,2023-10-18,4,4.0
Microwave Popcorn,2023-10-19,4,4.0
Microwave Popcorn,2023-10-20,4,5.0
Microwave Popcorn,2023-10-21,5,4.0
Microwave Popcorn,2023-10-22,4,6.0
Microwave Popcorn,2023-10-23,6,9.0
Microwave Popcorn,2023-10-24,9,6.0
Microwave Popcorn,2023-10-25,6,5.0
Microwave Popcorn,2023-10-26,5,5.0
Microwave Popcorn,2023-10-27,5,5.0
Microwave Popcorn,2023-10-28,5,5.0
Microwave Popcorn,2023-10-29,5,4.0
Microwave Popcorn,2023-10-30,4,8.0
Microwave Popcorn,2023-10-31,8,10.0
Microwave Popcorn,2023-11-01,10,7.0
Microwave Popcorn,2023-11-02,7,6.0
Microwave Popcorn,2023-11-03,6,6.0
Microwave Popcorn,2023-11-04,6,6.0
Microwave Popcorn,2023-11-05,6,6.0
Microwave Popcorn,2023-11-06,6,8.0
Microwave Popcorn,2023-11-07,8,8.0
Microwave Popcorn,2023-11-08,8,8.0
Microwave Popcorn,2023-11-09,8,12.0
Microwave Popcorn,2023-11-10,12,22.0
Microwave Popcorn,2023-11-11,22,19.0
Microwave Popcorn,2023-11-12,19,20.0
Microwave Popcorn,2023-11-13,20,11.0
Microwave Popcorn,2023-11-14,11,9.0
Microwave Popcorn,2023-11-15,9,8.0
Microwave Popcorn,2023-11-16,8,6.0
Microwave Popcorn,2023-11-17,6,6.0
Microwave Popcorn,2023-11-18,6,5.0
Microwave Popcorn,2023-11-19,5,5.0
Microwave Popcorn,2023-11-20,5,4.0
Microwave Popcorn,2023-11-21,4,4.0
Microwave Popcorn,2023-11-22,4,4.0
Microwave Popcorn,2023-11-23,4,4.0
Microwave Popcorn,2023-11-24,4,4.0
Microwave Popcorn,2023-11-25,4,4.0
Microwave Popcorn,2023-11-26,4,4.0
Microwave Popcorn,2023-11-27,4,4.0
Microwave Popcorn,2023-11-28,4,4.0
Microwave Popcorn,2023-11-29,4,5.0
Microwave Popcorn,2023-11-30,5,
Olive Oil,2023-08-01,28,26.0
Olive Oil,2023-08-02,26,27.0
Olive Oil,2023-08-03,27,26.0
Olive Oil,2023-08-04,26,25.0
Olive Oil,2023-08-05,25,24.0
Olive Oil,2023-08-06,24,26.0
Olive Oil,2023-08-07,26,27.0
Olive Oil,2023-08-08,27,28.0
Olive Oil,2023-08-09,28,26.0
Olive Oil,2023-08-10,26,25.0
Olive Oil,2023-08-11,25,25.0
Olive Oil,2023-08-12,25,24.0
Olive Oil,2023-08-13,24,27.0
Olive Oil,2023-08-14,27,27.0
Olive Oil,2023-08-15,27,27.0
Olive Oil,2023-08-16,27,28.0
Olive Oil,2023-08-17,28,28.0
Olive Oil,2023-08-18,28,27.0
Olive Oil,2023-08-19,27,26.0
Olive Oil,2023-08-20,26,29.0
Olive Oil,2023-08-21,29,28.0
Olive Oil,2023-08-22,28,29.0
Olive Oil,2023-08-23,29,33.0
Olive Oil,2023-08-24,33,29.0
Olive Oil,2023-08-25,29,28.0
Olive Oil,2023-08-26,28,29.0
Olive Oil,2023-08-27,29,32.0
Olive Oil,2023-08-28,32,40.0
Olive Oil,2023-08-29,40,31.0
Olive Oil,2023-08-30,31,30.0
Olive Oil,2023-08-31,30,37.0
Olive Oil,2023-09-01,37,36.0
Olive Oil,2023-09-02,36,32.0
Olive Oil,2023-09-03,32,33.0
Olive Oil,2023-09-04,33,33.0
Olive Oil,2023-09-05,33,37.0
Olive Oil,2023-09-06,37,37.0
Olive Oil,2023-09-07,37,35.0
Olive Oil,2023-09-08,35,32.0
Olive Oil,2023-09-09,32,29.0
Olive Oil,2023-09-10,29,31.0
Olive Oil,2023-09-11,31,33.0
Olive Oil,2023-09-12,33,33.0
Olive Oil,2023-09-13,33,34.0
Olive Oil,2023-09-14,34,32.0
Olive Oil,2023-09-15,32,31.0
Olive Oil,2023-09-16,31,32.0
Olive Oil,2023-09-17,32,35.0
Olive Oil,2023-09-18,35,36.0
Olive Oil,2023-09-19,36,35.0
Olive Oil,2023-09-20,35,36.0
Olive Oil,2023-09-21,36,37.0
Olive Oil,2023-09-22,37,39.0
Olive Oil,2023-09-23,39,37.0
Olive Oil,2023-09-24,37,39.0
Olive Oil,2023-09-25,39,40.0
Olive Oil,2023-09-26,40,35.0
Olive Oil,2023-09-27,35,32.0
Olive Oil,2023-09-28,32,30.0
Olive Oil,2023-09-29,30,30.0
Olive Oil,2023-09-30,30,29.0
Olive Oil,2023-10-01,29,28.0
Olive Oil,2023-10-02,28,29.0
Olive Oil,2023-10-03,29,28.0
Olive Oil,2023-10-04,28,32.0
Olive Oil,2023-10-05,32,34.0
Olive Oil,2023-10-06,34,38.0
Olive Oil,2023-10-07,38,37.0
Olive Oil,2023-10-08,37,35.0
Olive Oil,2023-10-09,35,39.0
Olive Oil,2023-10-10,39,34.0
Olive Oil,2023-10-11,34,32.0
Olive Oil,2023-10-12,32,32.0
Olive Oil,2023-10-13,32,33.0
Olive Oil,2023-10-14,33,31.0
Olive Oil,2023-10-15,31,33.0
Olive Oil,2023-10-16,33,36.0
Olive Oil,2023-10-17,36,33.0
Olive Oil,2023-10-18,33,32.0
Olive Oil,2023-10-19,32,37.0
Olive Oil,2023-10-20,37,33.0
Olive Oil,2023-10-21,33,30.0
Olive Oil,2023-10-22,30,41.0
Olive Oil,2023-10-23,41,71.0
Olive Oil,2023-10-24,71,47.0
Olive Oil,2023-10-25,47,43.0
Olive Oil,2023-10-26,43,47.0
Olive Oil,2023-10-27,47,38.0
Olive Oil,2023-10-28,38,38.0
Olive Oil,2023-10-29,38,40.0
Olive Oil,2023-10-30,40,54.0
Olive Oil,2023-10-31,54,102.0
Olive Oil,2023-11-01,102,64.0
Olive Oil,2023-11-02,64,46.0
Olive Oil,2023-11-03,46,45.0
Olive Oil,2023-11-04,45,44.0
Olive Oil,2023-11-05,44,46.0
Olive Oil,2023-11-06,46,46.0
Olive Oil,2023-11-07,46,47.0
Olive Oil,2023-11-08,47,44.0
Olive Oil,2023-11-09,44,53.0
Olive Oil,2023-11-10,53,114.0
Olive Oil,2023-11-11,114,70.0
Olive Oil,2023-11-12,70,42.0
Olive Oil,2023-11-13,42,34.0
Olive Oil,2023-11-14,34,35.0
Olive Oil,2023-11-15,35,33.0
Olive Oil,2023-11-16,33,35.0
Olive Oil,2023-11-17,35,33.0
Olive Oil,2023-11-18,33,31.0
Olive Oil,2023-11-19,31,33.0
Olive Oil,2023-11-20,33,35.0
Olive Oil,2023-11-21,35,33.0
Olive Oil,2023-11-22,33,32.0
Olive Oil,2023-11-23,32,32.0
Olive Oil,2023-11-24,32,31.0
Olive Oil,2023-11-25,31,30.0
Olive Oil,2023-11-26,30,34.0
Olive Oil,2023-11-27,34,32.0
Olive Oil,2023-11-28,32,33.0
Olive Oil,2023-11-29,33,33.0
Olive Oil,2023-11-30,33,
Paper Plates,2023-08-01,46,46.0
Paper Plates,2023-08-02,46,46.0
Paper Plates,2023-08-03,46,46.0
Paper Plates,2023-08-04,46,49.0
Paper Plates,2023-08-05,49,47.0
Paper Plates,2023-08-06,47,44.0
Paper Plates,2023-08-07,44,47.0
Paper Plates,2023-08-08,47,48.0
Paper Plates,2023-08-09,48,52.0
Paper Plates,2023-08-10,52,50.0
Paper Plates,2023-08-11,50,49.0
Paper Plates,2023-08-12,49,48.0
Paper Plates,2023-08-13,48,47.0
Paper Plates,2023-08-14,47,45.0
Paper Plates,2023-08-15,45,50.0
Paper Plates,2023-08-16,50,50.0
Paper Plates,2023-08-17,50,49.0
Paper Plates,2023-08-18,49,52.0
Paper Plates,2023-08-19,52,48.0
Paper Plates,2023-08-20,48,47.0
Paper Plates,2023-08-21,47,49.0
Paper Plates,2023-08-22,49,49.0
Paper Plates,2023-08-23,49,51.0
Paper Plates,2023-08-24,51,51.0
Paper Plates,2023-08-25,51,51.0
Paper Plates,2023-08-26,51,50.0
Paper Plates,2023-08-27,50,49.0
Paper Plates,2023-08-28,49,49.0
Paper Plates,2023-08-29,49,52.0
Paper Plates,2023-08-30,52,53.0
Paper Plates,2023-08-31,53,52.0
Paper Plates,2023-09-01,52,60.0
Paper Plates,2023-09-02,60,53.0
Paper Plates,2023-09-03,53,52.0
Paper Plates,2023-09-04,52,53.0
Paper Plates,2023-09-05,53,56.0
Paper Plates,2023-09-06,56,58.0
Paper Plates,2023-09-07,58,58.0
Paper Plates,2023-09-08,58,58.0
Paper Plates,2023-09-09,58,54.0
Paper Plates,2023-09-10,54,55.0
Paper Plates,2023-09-11,55,57.0
Paper Plates,2023-09-12,57,57.0
Paper Plates,2023-09-13,57,57.0
Paper Plates,2023-09-14,57,57.0
Paper Plates,2023-09-15,57,55.0
Paper Plates,2023-09-16,55,56.0
Paper Plates,2023-09-17,56,55.0
Paper Plates,2023-09-18,55,55.0
Paper Plates,2023-09-19,55,57.0
Paper Plates,2023-09-20,57,61.0
Paper Plates,2023-09-21,61,62.0
Paper Plates,2023-09-22,62,63.0
Paper Plates,2023-09-23,63,58.0
Paper Plates,2023-09-24,58,60.0
Paper Plates,2023-09-25,60,61.0
Paper Plates,2023-09-26,61,61.0
Paper Plates,2023-09-27,61,60.0
Paper Plates,2023-09-28,60,55.0
Paper Plates,2023-09-29,55,50.0
Paper Plates,2023-09-30,50,47.0
Paper Plates,2023-10-01,47,43.0
Paper Plates,2023-10-02,43,40.0
Paper Plates,2023-10-03,40,40.0
Paper Plates,2023-10-04,40,42.0
Paper Plates,2023-10-05,42,45.0
Paper Plates,2023-10-06,45,47.0
Paper Plates,2023-10-07,47,52.0
Paper Plates,2023-10-08,52,52.0
Paper Plates,2023-10-09,52,54.0
Paper Plates,2023-10-10,54,52.0
Paper Plates,2023-10-11,52,53.0
Paper Plates,2023-10-12,53,51.0
Paper Plates,2023-10-13,51,54.0
Paper Plates,2023-10-14,54,53.0
Paper Plates,2023-10-15,53,53.0
Paper Plates,2023-10-16,53,52.0
Paper Plates,2023-10-17,52,56.0
Paper Plates,2023-10-18,56,56.0
Paper Plates,2023-10-19,56,55.0
Paper Plates,2023-10-20,55,59.0
Paper Plates,2023-10-21,59,56.0
Paper Plates,2023-10-22,56,56.0
Paper Plates,2023-10-23,56,68.0
Paper Plates,2023-10-24,68,78.0
Paper Plates,2023-10-25,78,65.0
Paper Plates,2023-10-26,65,67.0
Paper Plates,2023-10-27,67,66.0
Paper Plates,2023-10-28,66,61.0
Paper Plates,2023-10-29,61,59.0
Paper Plates,2023-10-30,59,58.0
Paper Plates,2023-10-31,58,94.0
Paper Plates,2023-11-01,94,105.0
Paper Plates,2023-11-02,105,80.0
Paper Plates,2023-11-03,80,71.0
Paper Plates,2023-11-04,71,69.0
Paper Plates,2023-11-05,69,64.0
Paper Plates,2023-11-06,64,67.0
Paper Plates,2023-11-07,67,70.0
Paper Plates,2023-11-08,70,70.0
Paper Plates,2023-11-09,70,68.0
Paper Plates,2023-11-10,68,96.0
Paper Plates,2023-11-11,96,111.0
Paper Plates,2023-11-12,111,96.0
Paper Plates,2023-11-13,96,77.0
Paper Plates,2023-11-14,77,74.0
Paper Plates,2023-11-15,74,72.0
Paper Plates,2023-11-16,72,65.0
Paper Plates,2023-11-17,65,69.0
Paper Plates,2023-11-18,69,68.0
Paper Plates,2023-11-19,68,65.0
Paper Plates,2023-11-20,65,64.0
Paper Plates,2023-11-21,64,71.0
Paper Plates,2023-11-22,71,64.0
Paper Plates,2023-11-23,64,63.0
Paper Plates,2023-11-24,63,61.0
Paper Plates,2023-11-25,61,60.0
Paper Plates,2023-11-26,60,60.0
Paper Plates,2023-11-27,60,61.0
Paper Plates,2023-11-28,61,64.0
Paper Plates,2023-11-29,64,63.0
Paper Plates,2023-11-30,63,
Paper Towels,2023-08-01,17,14.0
Paper Towels,2023-08-02,14,15.0
Paper Towels,2023-08-03,15,24.0
Paper Towels,2023-08-04,24,18.0
Paper Towels,2023-08-05,18,15.0
Paper Towels,2023-08-06,15,13.0
Paper Towels,2023-08-07,13,15.0
Paper Towels,2023-08-08,15,13.0
Paper Towels,2023-08-09,13,16.0
Paper Towels,2023-08-10,16,21.0
Paper Towels,2023-08-11,21,17.0
Paper Towels,2023-08-12,17,14.0
Paper Towels,2023-08-13,14,13.0
Paper Towels,2023-08-14,13,16.0
Paper Towels,2023-08-15,16,14.0
Paper Towels,2023-08-16,14,18.0
Paper Towels,2023-08-17,18,23.0
Paper Towels,2023-08-18,23,18.0
Paper Towels,2023-08-19,18,15.0
Paper Towels,2023-08-20,15,15.0
Paper Towels,2023-08-21,15,16.0
Paper Towels,2023-08-22,16,15.0
Paper Towels,2023-08-23,15,18.0
Paper Towels,2023-08-24,18,25.0
Paper Towels,2023-08-25,25,19.0
Paper Towels,2023-08-26,19,15.0
Paper Towels,2023-08-27,15,15.0
Paper Towels,2023-08-28,15,16.0
Paper Towels,2023-08-29,16,17.0
Paper Towels,2023-08-30,17,17.0
Paper Towels,2023-08-31,17,32.0
Paper Towels,2023-09-01,32,28.0
Paper Towels,2023-09-02,28,23.0
Paper Towels,2023-09-03,23,18.0
Paper Towels,2023-09-04,18,20.0
Paper Towels,2023-09-05,20,23.0
Paper Towels,2023-09-06,23,31.0
Paper Towels,2023-09-07,31,31.0
Paper Towels,2023-09-08,31,28.0
Paper Towels,2023-09-09,28,22.0
Paper Towels,2023-09-10,22,16.0
Paper Towels,2023-09-11,16,21.0
Paper Towels,2023-09-12,21,18.0
Paper Towels,2023-09-13,18,27.0
Paper Towels,2023-09-14,27,35.0
Paper Towels,2023-09-15,35,28.0
Paper Towels,2023-09-16,28,23.0
Paper Towels,2023-09-17,23,19.0
Paper Towels,2023-09-18,19,31.0
Paper Towels,2023-09-19,31,28.0
Paper Towels,2023-09-20,28,28.0
Paper Towels,2023-09-21,28,33.0
Paper Towels,2023-09-22,33,32.0
Paper Towels,2023-09-23,32,28.0
Paper Towels,2023-09-24,28,28.0
Paper Towels,2023-09-25,28,29.0
Paper Towels,2023-09-26,29,28.0
Paper Towels,2023-09-27,28,26.0
Paper Towels,2023-09-28,26,22.0
Paper Towels,2023-09-29,22,19.0
Paper Towels,2023-09-30,19,15.0
Paper Towels,2023-10-01,15,11.0
Paper Towels,2023-10-02,11,12.0
Paper Towels,2023-10-03,12,14.0
Paper Towels,2023-10-04,14,17.0
Paper Towels,2023-10-05,17,21.0
Paper Towels,2023-10-06,21,17.0
Paper Towels,2023-10-07,17,16.0
Paper Towels,2023-10-08,16,15.0
Paper Towels,2023-10-09,15,18.0
Paper Towels,2023-10-10,18,18.0
Paper Towels,2023-10-11,18,18.0
Paper Towels,2023-10-12,18,25.0
Paper Towels,2023-10-13,25,22.0
Paper Towels,2023-10-14,22,17.0
Paper Towels,2023-10-15,17,14.0
Paper Towels,2023-10-16,14,24.0
Paper Towels,2023-10-17,24,19.0
Paper Towels,2023-10-18,19,23.0
Paper Towels,2023-10-19,23,33.0
Paper Towels,2023-10-20,33,22.0
Paper Towels,2023-10-21,22,19.0
Paper Towels,2023-10-22,19,27.0
Paper Towels,2023-10-23,27,38.0
Paper Towels,2023-10-24,38,22.0
Paper Towels,2023-10-25,22,23.0
Paper Towels,2023-10-26,23,36.0
Paper Towels,2023-10-27,36,27.0
Paper Towels,2023-10-28,27,21.0
Paper Towels,2023-10-29,21,23.0
Paper Towels,2023-10-30,23,33.0
Paper Towels,2023-10-31,33,48.0
Paper Towels,2023-11-01,48,33.0
Paper Towels,2023-11-02,33,33.0
Paper Towels,2023-11-03,33,30.0
Paper Towels,2023-11-04,30,27.0
Paper Towels,2023-11-05,27,20.0
Paper Towels,2023-11-06,20,27.0
Paper Towels,2023-11-07,27,23.0
Paper Towels,2023-11-08,23,28.0
Paper Towels,2023-11-09,28,39.0
Paper Towels,2023-11-10,39,75.0
Paper Towels,2023-11-11,75,32.0
Paper Towels,2023-11-12,32,25.0
Paper Towels,2023-11-13,25,27.0
Paper Towels,2023-11-14,27,21.0
Paper Towels,2023-11-15,21,22.0
Paper Towels,2023-11-16,22,24.0
Paper Towels,2023-11-17,24,21.0
Paper Towels,2023-11-18,21,17.0
Paper Towels,2023-11-19,17,15.0
Paper Towels,2023-11-20,15,16.0
Paper Towels,2023-11-21,16,14.0
Paper Towels,2023-11-22,14,17.0
Paper Towels,2023-11-23,17,24.0
Paper Towels,2023-11-24,24,24.0
Paper Towels,2023-11-25,24,20.0
Paper Towels,2023-11-26,20,18.0
Paper Towels,2023-11-27,18,19.0
Paper Towels,2023-11-28,19,17.0
Paper Towels,2023-11-29,17,18.0
Paper Towels,2023-11-30,18,
Pasta,2023-08-01,45,45.0
Pasta,2023-08-02,45,43.0
Pasta,2023-08-03,43,44.0
Pasta,2023-08-04,44,40.0
Pasta,2023-08-05,40,41.0
Pasta,2023-08-06,41,40.0
Pasta,2023-08-07,40,41.0
Pasta,2023-08-08,41,42.0
Pasta,2023-08-09,42,42.0
Pasta,2023-08-10,42,42.0
Pasta,2023-08-11,42,43.0
Pasta,2023-08-12,43,38.0
Pasta,2023-08-13,38,41.0
Pasta,2023-08-14,41,47.0
Pasta,2023-08-15,47,46.0
Pasta,2023-08-16,46,46.0
Pasta,2023-08-17,46,44.0
Pasta,2023-08-18,44,45.0
Pasta,2023-08-19,45,45.0
Pasta,2023-08-20,45,50.0
Pasta,2023-08-21,50,46.0
Pasta,2023-08-22,46,49.0
Pasta,2023-08-23,49,48.0
Pasta,2023-08-24,48,51.0
Pasta,2023-08-25,51,45.0
Pasta,2023-08-26,45,49.0
Pasta,2023-08-27,49,49.0
Pasta,2023-08-28,49,53.0
Pasta,2023-08-29,53,52.0
Pasta,2023-08-30,52,57.0
Pasta,2023-08-31,57,53.0
Pasta,2023-09-01,53,59.0
Pasta,2023-09-02,59,50.0
Pasta,2023-09-03,50,50.0
Pasta,2023-09-04,50,54.0
Pasta,2023-09-05,54,55.0
Pasta,2023-09-06,55,59.0
Pasta,2023-09-07,59,58.0
Pasta,2023-09-08,58,56.0
Pasta,2023-09-09,56,52.0
Pasta,2023-09-10,52,51.0
Pasta,2023-09-11,51,51.0
Pasta,2023-09-12,51,53.0
Pasta,2023-09-13,53,55.0
Pasta,2023-09-14,55,54.0
Pasta,2023-09-15,54,56.0
Pasta,2023-09-16,56,53.0
Pasta,2023-09-17,53,52.0
Pasta,2023-09-18,52,55.0
Pasta,2023-09-19,55,57.0
Pasta,2023-09-20,57,60.0
Pasta,2023-09-21,60,63.0
Pasta,2023-09-22,63,61.0
Pasta,2023-09-23,61,61.0
Pasta,2023-09-24,61,63.0
Pasta,2023-09-25,63,66.0
Pasta,2023-09-26,66,63.0
Pasta,2023-09-27,63,61.0
Pasta,2023-09-28,61,47.0
Pasta,2023-09-29,47,55.0
Pasta,2023-09-30,55,48.0
Pasta,2023-10-01,48,46.0
Pasta,2023-10-02,46,44.0
Pasta,2023-10-03,44,44.0
Pasta,2023-10-04,44,47.0
Pasta,2023-10-05,47,46.0
Pasta,2023-10-06,46,53.0
Pasta,2023-10-07,53,50.0
Pasta,2023-10-08,50,49.0
Pasta,2023-10-09,49,50.0
Pasta,2023-10-10,50,51.0
Pasta,2023-10-11,51,49.0
Pasta,2023-10-12,49,49.0
Pasta,2023-10-13,49,48.0
Pasta,2023-10-14,48,50.0
Pasta,2023-10-15,50,48.0
Pasta,2023-10-16,48,51.0
Pasta,2023-10-17,51,51.0
Pasta,2023-10-18,51,51.0
Pasta,2023-10-19,51,57.0
Pasta,2023-10-20,57,51.0
Pasta,2023-10-21,51,50.0
Pasta,2023-10-22,50,48.0
Pasta,2023-10-23,48,75.0
Pasta,2023-10-24,75,75.0
Pasta,2023-10-25,75,63.0
Pasta,2023-10-26,63,64.0
Pasta,2023-10-27,64,59.0
Pasta,2023-10-28,59,59.0
Pasta,2023-10-29,59,55.0
Pasta,2023-10-30,55,55.0
Pasta,2023-10-31,55,107.0
Pasta,2023-11-01,107,94.0
Pasta,2023-11-02,94,75.0
Pasta,2023-11-03,75,70.0
Pasta,2023-11-04,70,64.0
Pasta,2023-11-05,64,64.0
Pasta,2023-11-06,64,66.0
Pasta,2023-11-07,66,67.0
Pasta,2023-11-08,67,69.0
Pasta,2023-11-09,69,63.0
Pasta,2023-11-10,63,115.0
Pasta,2023-11-11,115,112.0
Pasta,2023-11-12,112,84.0
Pasta,2023-11-13,84,71.0
Pasta,2023-11-14,71,61.0
Pasta,2023-11-15,61,64.0
Pasta,2023-11-16,64,56.0
Pasta,2023-11-17,56,56.0
Pasta,2023-11-18,56,53.0
Pasta,2023-11-19,53,53.0
Pasta,2023-11-20,53,56.0
Pasta,2023-11-21,56,56.0
Pasta,2023-11-22,56,59.0
Pasta,2023-11-23,59,56.0
Pasta,2023-11-24,56,55.0
Pasta,2023-11-25,55,53.0
Pasta,2023-11-26,53,55.0
Pasta,2023-11-27,55,55.0
Pasta,2023-11-28,55,55.0
Pasta,2023-11-29,55,58.0
Pasta,2023-11-30,58,
Peanut Butter,2023-08-01,19,17.0
Peanut Butter,2023-08-02,17,16.0
Peanut Butter,2023-08-03,16,14.0
Peanut Butter,2023-08-04,14,14.0
Peanut Butter,2023-08-05,14,12.0
Peanut Butter,2023-08-06,12,13.0
Peanut Butter,2023-08-07,13,14.0
Peanut Butter,2023-08-08,14,15.0
Peanut Butter,2023-08-09,15,13.0
Peanut Butter,2023-08-10,13,17.0
Peanut Butter,2023-08-11,17,13.0
Peanut Butter,2023-08-12,13,12.0
Peanut Butter,2023-08-13,12,12.0
Peanut Butter,2023-08-14,12,14.0
Peanut Butter,2023-08-15,14,17.0
Peanut Butter,2023-08-16,17,13.0
Peanut Butter,2023-08-17,13,14.0
Peanut Butter,2023-08-18,14,13.0
Peanut Butter,2023-08-19,13,11.0
Peanut Butter,2023-08-20,11,15.0
Peanut Butter,2023-08-21,15,16.0
Peanut Butter,2023-08-22,16,14.0
Peanut Butter,2023-08-23,14,18.0
Peanut Butter,2023-08-24,18,20.0
Peanut Butter,2023-08-25,20,14.0
Peanut Butter,2023-08-26,14,17.0
Peanut Butter,2023-08-27,17,19.0
Peanut Butter,2023-08-28,19,16.0
Peanut Butter,2023-08-29,16,13.0
Peanut Butter,2023-08-30,13,12.0
Peanut Butter,2023-08-31,12,35.0
Peanut Butter,2023-09-01,35,20.0
Peanut Butter,2023-09-02,20,16.0
Peanut Butter,2023-09-03,16,17.0
Peanut Butter,2023-09-04,17,19.0
Peanut Butter,2023-09-05,19,21.0
Peanut Butter,2023-09-06,21,29.0
Peanut Butter,2023-09-07,29,22.0
Peanut Butter,2023-09-08,22,18.0
Peanut Butter,2023-09-09,18,15.0
Peanut Butter,2023-09-10,15,15.0
Peanut Butter,2023-09-11,15,19.0
Peanut Butter,2023-09-12,19,18.0
Peanut Butter,2023-09-13,18,25.0
Peanut Butter,2023-09-14,25,22.0
Peanut Butter,2023-09-15,22,15.0
Peanut Butter,2023-09-16,15,16.0
Peanut Butter,2023-09-17,16,18.0
Peanut Butter,2023-09-18,18,21.0
Peanut Butter,2023-09-19,21,22.0
Peanut Butter,2023-09-20,22,20.0
Peanut Butter,2023-09-21,20,20.0
Peanut Butter,2023-09-22,20,19.0
Peanut Butter,2023-09-23,19,18.0
Peanut Butter,2023-09-24,18,16.0
Peanut Butter,2023-09-25,16,21.0
Peanut Butter,2023-09-26,21,18.0
Peanut Butter,2023-09-27,18,16.0
Peanut Butter,2023-09-28,16,11.0
Peanut Butter,2023-09-29,11,8.0
Peanut Butter,2023-09-30,8,9.0
Peanut Butter,2023-10-01,9,7.0
